# XHUP Flow 官网权威字形数据:小鹤音形官网查形数据集(ixdata.json)确定性快照
# source: https://www.flypy.cc/ix/ (官方查形页;数据集随页面 ixdata.json 分发)
# source_payload_sha256: 5f0b7856df992efac8e5ec014cd9dbdf698131b49d4adec19c01a85a07aa0b42
# source_note: 官网未声明数据许可;所有者决策作为权威参照层入库(见 NOTICE.md 与 docs/data-pipeline.md)
# page_marker_semantics: 音码/形码后缀 `-`=出简让全(次读音); `*`=生僻音/替代码; `+`=表外字(多为方言字);与 official_char_code_oracle.tsv 语义一致
# columns: 字 TAB 全码 TAB 二级拆分 TAB 三级拆分 TAB 读音
#   全码 = 每读音一个 sound2+shape2 码, 空格分隔;标记保真保留,消费方按需剥离
#   读音 = 官网「拼音」原文(带声调, 空格分隔多读音);与 data/hanzi/readings.tsv 正交
# serialization: 字 Unicode 码点升序
# rows: 8414
蜕	tvie-	虫 儿	虫 丷 口 儿	tuì
蜗	woin	虫 内	虫 口 内	wō
蜘	viik	虫 口	虫 矢 口	zhī
蜚	fwfi	非 虫	非 虫	fēi
蜜	mibi-	宀 虫	宀 必 虫	mì
蜞	qiib	虫 八	虫 其上 八	qí
蜡	laio	虫 日	虫 艹 一 日	là
蜢	mgim	虫 皿	虫 子 皿	měng
蜣	qliq	虫 羌	虫 羌	qiāng
蜥	xiij	虫 斤	虫 木 斤	xī
蜩	tnik	虫 口	虫 冂 土 口	tiáo
蜮	yuia	虫 一	虫 戈 口 一	yù
蜱	piiu	虫 十	虫 丿 丨 乛 一 一 丿 十	pí
蜴	yiiw	虫 勿	虫 日 勿	yì
蜷	qriv	虫 乛	虫 龹 乛 乛	quán
蜻	qkio	虫 月	虫 龶 月	qīng
蜾	goig-	虫 果	虫 果	guǒ
蜿	wjiv	虫 乛	虫 宀 夕 乛 乛	wān
蝇	ykid	虫 电	虫 口 电	yíng
蝈	goiy	虫 玉	虫 囗 玉	guō
蝉	ijil-	虫 丨	虫 丷 丨 乛 一 一 一 丨	chán
蝌	keiu	虫 十	虫 禾 丶 丶 十	kē
蝎	xpiv	虫 乛	虫 日 勹 人 乛	xiē
蝓	yuid*	虫 刂	虫 人 一 月 刂	yú
蝗	hliw-	虫 王	虫 白 王	huáng
蝘	yjin	虫 女	虫 匚 日 女	yǎn
蝙	bmic	虫 艹	虫 户 冂 艹	biān
蝠	fuit	虫 田	虫 一 口 田	fú
蝣	yziz-	虫 子	虫 方 丿 一 子	yóu
蝤	qqiy*	虫 酉	虫 丷 酉	qiú
蝥	mcsi-	龴 虫	龴 乛 丨 丿 攵 虫	máo
蝮	fuiw	虫 夂	虫 丿 一 日 夂	fù
蝰	kvit	虫 土	虫 大 土 土	kuí
蝲	laid	虫 刂	虫 束 刂	là
蝴	huio	虫 月	虫 十 口 月	hú
蝶	dpim	虫 木	虫 世 木	dié
蝻	njig-	虫 干	虫 十 冂 丷 干	nǎn
蝼	lzin	虫 女	虫 米 女	lóu
蝽	iyio	虫 日	虫 寿上 ㄟ 日	chūn
蝾	rsim	虫 木	虫 艹 冖 木	róng
螂	lhie	虫 阝	虫 丶 即左 阝	láng
螃	phif-	虫 方	虫 亠 丷 冖 方	páng
螅	xiix*	虫 心	虫 自 心	xī
螈	yrix*	虫 小	虫 厂 白 小	yuán
螋	sziy	虫 又	虫 丿 丨 一 乛 一 一 丨 又	sǒu
融	rsai	一 虫	一 口 冂 丷 一 丨 虫	róng
螓	qbih+	虫 禾	虫 寿上 乀 禾	qín
螗	thik	虫 口	虫 广 乛 一 一 丨 口	táng
螟	mkib	虫 八	虫 冖 日 亠 八	míng
螠	yiim	虫 皿	虫 丷 一 八 皿	yì
螣	tgoi	月 虫	月 龹 虫	téng
螨	mjil	虫 两	虫 艹 两	mǎn
螫	uiti-	土 虫	土 丿 丨 丿 丶 攵 虫	shì
螬	ccio	虫 日	虫 一 丨 乛 一 丨 丨 一 日	cáo
螭	iiid	虫 丶	虫 亠 乂 凵 丨 乛 乛 丶	chī
螯	aofi	龶 虫	龶 乛 丿 攵 虫	áo
螱	wwui*	尸 虫	尸 二 小 寸 虫	wèi
螳	thit	虫 土	虫 ⺌ 冖 口 土	táng
螵	pnix	虫 小	虫 西 二 小	piāo
螺	loix	虫 小	虫 田 幺 小	luó
螽	vswi	夂 虫	夂 丶 丶 虫 虫	zhōng
蟀	ukiu-	虫 十	虫 亠 幺 冫 丿 丶 十	shuài
蟆	maid	虫 大	虫 艹 日 大	má mò
蟊	mcsi	龴 虫	龴 乛 丨 丿 虫 虫	máo
蟋	xiix	虫 心	虫 丿 米 心	xī
蟏	xnis	虫 肃	虫 艹 肃	xiāo
蟑	vhiu-	虫 十	虫 立 日 十	zhāng
蟒	mhic	虫 廾	虫 艹 犬 廾	mǎng
蟛	pgip	虫 丿	虫 士 口 丷 一 丿 丿 丿	péng
蟠	pjit	虫 田	虫 丿 米 田	pán
蟥	hlib	虫 八	虫 艹 一 由 八	huáng
蟪	hvix	虫 心	虫 一 丨 乛 一 一 丨 一 丶 心	huì
蟫	ybiu*	虫 十	虫 西 日 十	yín
蟮	ujik	虫 口	虫 羊 丶 丿 一 口	shàn
蟳	xyic+	虫 寸	虫 彐 工 口 寸	xún
蟹	xpdi-	⺈ 虫	⺈ 用 刀 牛 虫	xiè
蟾	ijik	虫 口	虫 ⺈ 厂 八 亠 一 一 口	chán
蠃	lowf*	亡 凡	亡 口 月 虫 凡	luǒ
蠊	lmin	虫 ㄟ	虫 广 丷 一 乛 一 一 丨 丨 丿 ㄟ	lián
蠋	vuii*	虫 虫	虫 罒 勹 虫	zhú
蠓	mgin	虫 ㄟ	虫 艹 冖 二 丿 乛 丿 丿 丿 ㄟ	měng
蠕	ruie	虫 而	虫 雨 而	rú
蠖	hoiy	虫 又	虫 艹 亻 亠 龶 又	huò
蠡	livi-	乛 虫	乛 乛 豕 虫 虫	lǐ lí
蠢	iyfi	寿上 虫	寿上 ㄟ 日 虫 虫	chǔn
蠲	jrbi	丷 虫	丷 一 八 皿 罒 勹 虫	juān
蠹	duai-	一 虫	一 丨 乛 一 丨 冖 石 虫 虫	dù
蠼	quiy	虫 又	虫 目 目 亻 亠 龶 又	qú
血	xppm- xtpm-	丿 皿	丿 皿	xuè xiě
衃	pwxb	血 不	血 不	pēi
衄	nvxi	血 丑	血 丑	nǜ
衅	xbxb-	血 半	血 半	xìn
行	hgii xkii hhii-	彳 亍	彳 亍	háng xíng hàng héng
衍	yjii-	彳 亍	彳 氵 亍	yǎn
衎	kjii	彳 亍	彳 干 亍	kàn
衒	xrii	彳 亍	彳 亠 幺 亍	xuàn
衔	xmii-	彳 亍	彳 钅 亍	xián
街	jpii-	彳 亍	彳 土 土 亍	jiē
衙	yaii-	彳 亍	彳 五 口 亍	yá
衠	vyii-	彳 亍	彳 十 具上 八 亍	zhūn
衡	hgii-	彳 亍	彳 ⺈ 田 大 亍	héng
衢	quii	彳 亍	彳 目 目 亻 亠 龶 亍	qú
衣	yiwy	亠 𧘇	亠 𧘇	yī
补	bupb-	衤 卜	衤 卜	bǔ
表	bnfy	龶 𧘇	龶 𧘇	biǎo
衩	iapi	衤 叉	衤 叉	chà
衫	ujpp	衤 丿	衤 丿 丿 丿	shān
衬	ifpc-	衤 寸	衤 寸	chèn
衮	gywy	亠 𧘇	亠 八 厶 𧘇	gǔn
衰	cvwy ukwy	亠 𧘇	亠 丨 乛 一 一 𧘇	shuāi
衲	napn	衤 内	衤 内	nà
衷	vswy	亠 𧘇	亠 中 𧘇	zhōng
衽	rfpr	衤 壬	衤 壬	rèn
衾	qbry	人 𧘇	人 丶 乛 亠 𧘇	qīn
衿	jbpv	衤 乛	衤 人 丶 乛	jīn
袁	yrty	土 𧘇	土 口 𧘇	yuán
袂	mwpg	衤 夬guài	衤 夬	mèi
袄	aopy	衤 夭	衤 夭	ǎo
袅	nnpy	丿 𧘇	丿 乛 丶 乛 亠 𧘇	niǎo
袆	hvpw	衤 韦	衤 韦	huī
袈	jxly	力 𧘇	力 口 亠 𧘇	jiā
袋	ddry	亻 𧘇	亻 弋 亠 𧘇	dài
袍	pcps-	衤 巳	衤 勹 巳	páo
袒	tjpa	衤 一	衤 日 一	tǎn
袖	xqpy	衤 由	衤 由	xiù
袗	vfpp	衤 丿	衤 人 丿 丿 丿	zhěn
袜	wapm-	衤 末	衤 末	wà
袢	pjpb	衤 半	衤 半	pàn
袤	mcwy	亠 𧘇	亠 龴 乛 丨 丿 𧘇	mào
袪	qups	衤 厶	衤 土 厶	qū
被	bwpy	衤 又	衤 乛 丿 丨 又	bèi
袭	xily	龙 𧘇	龙 亠 𧘇	xí
袯	bopd	衤 丶	衤 乛 丿 又 丶	bó
袱	fupq	衤 犬	衤 亻 犬	fú
袷	qxpk	衤 口	衤 人 一 口	jiá jié qiā
袼	gepk-	衤 口	衤 夂 口	gē
裁	cduy	十 𧘇	十 戈 亠 𧘇	cái
裂	lpdy	歹 𧘇	歹 刂 亠 𧘇	liè liě
装	vldy	冫 𧘇	冫 丨 士 亠 𧘇	zhuāng
裆	dhpe	衤 彐	衤 ⺌ 彐	dāng
裈	kypi	衤 车	衤 冖 车	kūn
裉	kfpg	衤 艮	衤 艮	kèn
裎	igpw	衤 王	衤 口 王	chéng chěng
裒	pzwy	亠 𧘇	亠 臼 𧘇	póu
裔	yiwk	亠 口	亠 𧘇 冂 八 口	yì
裕	yupk	衤 口	衤 八 人 口	yù
裘	qqqy	求 𧘇	求 亠 𧘇	qiú
裙	qypk	衤 口	衤 尹 口	qún
裛	yiwy*	亠 𧘇	亠 口 巴 𧘇	yì
裟	uady	氵 𧘇	氵 少 亠 𧘇	shā
裢	lmpz	衤 辶	衤 车 辶	lián
裣	lmpa	衤 一	衤 人 一 ⺍ 一	liǎn
裤	kupi	衤 车	衤 广 车	kù
裥	jmpo	衤 日	衤 门 日	jiǎn
裨	bipu pipu	衤 十	衤 丿 丨 乛 一 一 丿 十	bì pí
裯	izpk+	衤 口	衤 冂 土 口	chóu
裰	dopy	衤 又	衤 又 又 又 又	duō
裱	bnpy	衤 𧘇	衤 龶 𧘇	biǎo
裳	ihxy uhxy-	⺌ 𧘇	⺌ 冖 口 亠 𧘇	cháng shang
裴	pwfy	非 𧘇	非 亠 𧘇	péi
裸	lopg	衤 果	衤 果	luǒ
裹	gowy	亠 𧘇	亠 果 𧘇	guǒ
裼	tipw xipw	衤 勿	衤 日 勿	xī tì
裾	jupk-	衤 口	衤 尸 十 口	jū
褂	gxpb	衤 卜	衤 土 土 卜	guà
褊	bmpc-	衤 艹	衤 户 冂 艹	biǎn
褐	hepv	衤 乛	衤 日 勹 人 乛	hè
褒	bcwy	亠 𧘇	亠 亻 口 木 𧘇	bǎo
褓	bcpm-	衤 木	衤 亻 口 木	bǎo
褕	yupd	衤 刂	衤 人 一 月 刂	yú
褙	bwpo*	衤 月	衤 丨 一 一 匕 月	bèi
褚	iupo vupo	衤 日	衤 耂 日	chǔ zhǔ
褛	lvpn	衤 女	衤 米 女	lǚ
褟	tapx	衤 习	衤 日 习 习	tā
褡	dapk-	衤 口	衤 艹 人 一 口	dā
褥	rupc	衤 寸	衤 厂 二 乛 丿 ㄟ 寸	rù
褪	tvpz typz	衤 辶	衤 艮 辶	tuì tùn
褫	iipj	衤 几	衤 丿 丿 虍 几	chǐ
褯	jppj*	衤 巾	衤 广 廿 巾	jiè
褰	qmby*	宀 𧘇	宀 一 一 丨 丨 一 八 亠 𧘇	qiān
褴	ljpm-	衤 皿	衤 丨 丨 丿 一 丶 皿	lán
褶	vepb	衤 白	衤 习 习 白	zhě
襁	qlpi	衤 虫	衤 弓 口 虫	qiǎng
襄	xlwy	亠 𧘇	亠 口 口 一 一 丨 丨 一 𧘇	xiāng
襕	ljpj	衤 柬	衤 门 柬	lán
襚	svpz	衤 辶	衤 丷 豕 辶	suì
襜	ijpk*	衤 口	衤 ⺈ 厂 八 亠 一 一 口	chān
襞	biuy*	尸 𧘇	尸 口 立 十 亠 𧘇	bì
襟	jbpx	衤 小	衤 木 木 二 小	jīn
襦	rupe	衤 而	衤 雨 而	rú
襫	uipb*	衤 百	衤 大 百 百	shì
襻	pjpu	衤 手	衤 木 乂 乂 木 大 手	pàn
西	xiaa	一 一	一 丨 乛 丿 乛 一	xī
要	ycxn-	西 女	西 女	yào yāo
覃	qbxu tjxu-	西 十	西 日 十	tán qín
覆	fuxw	西 夂	西 彳 丿 一 日 夂	fù
见	jmke-	冂 见下	冂 见下	jiàn xiàn
观	grye-	又 见下	又 冂 见下	guān guàn
觃	yjkz	冂 子	冂 见下 子	yàn
规	gvfe	夫 见下	夫 冂 见下	guī
觅	mipe	丿 见下	丿 ⺍ 冂 见下	mì
视	uipe	礻 见下	礻 冂 见下	shì
觇	ijle	丨 见下	丨 一 口 冂 见下	chān
览	ljle-	丨 见下	丨 丨 丿 一 丶 冂 见下	lǎn
觉	jnxe jtxe	⺍ 见下	⺍ 冖 冂 见下	jué jiào
觊	jiee-	山 见下	山 己 冂 见下	jì
觋	xige	工 见下	工 人 人 冂 见下	xí
觌	diue	十 见下	十 乛 丶 丶 大 冂 见下	dí
觎	yure-	人 见下	人 一 月 刂 冂 见下	yú
觏	gzae	一 见下	一 一 丨 丨 一 冉 冂 见下	gòu
觐	jbne	廿 见下	廿 丨 乛 一 一 一 丨 一 冂 见下	jìn
觑	quhe	虍 见下	虍 业 冂 见下	qù qū
角	jndy jtdy	⺈ 用	⺈ 用	jiǎo jué
觖	jtdg	⺈ 夬guài	⺈ 用 夬	jué
觚	gudg*	⺈ 瓜	⺈ 用 瓜	gū
觜	zivy zvvy-	止 用	止 匕 ⺈ 用	zī zuǐ
觞	uhdp	⺈ 丿	⺈ 用 丿 一 乛 丿 丿	shāng
觟	hxdt	⺈ 土	⺈ 用 土 土	huà
解	jpdn xpdn	⺈ 牛	⺈ 用 刀 牛	jiě jiè xiè
觥	gsdw	⺈ 兀	⺈ 用 ⺌ 兀	gōng
触	iudi-	⺈ 虫	⺈ 用 虫	chù
觫	sudu*	⺈ 束	⺈ 用 束	sù
觭	jidk*	⺈ 口	⺈ 用 大 丁 口	jī
觯	vidl	⺈ 丨	⺈ 用 丷 丨 乛 一 一 一 丨	zhì
觱	bixy	戌 用	戌 口 ⺈ 用	bì
觳	huuy*	士 又	士 冖 一 ⺈ 用 几 又	hú
觿	xidk	⺈ 口	⺈ 用 山 亻 亠 龶 冂 八 口	xī
言	yjwk-	亠 口	亠 一 一 口	yán
訄	qqjk	九 口	九 亠 一 一 口	qiú
訇	hsbk	勹 口	勹 亠 一 一 口	hōng
訚	ybmk	门 口	门 亠 一 一 口	yín
訾	zivk	止 口	止 匕 亠 一 一 口	zī
詈	lisk	罒 口	罒 亠 一 一 口	lì
詟	velk	龙 口	龙 亠 一 一 口	zhé
詹	vjdk	⺈ 口	⺈ 厂 八 亠 一 一 口	zhān
誉	yuxk	⺍ 口	⺍ 一 八 亠 一 一 口	yù
誊	tgjk	龹 口	龹 亠 一 一 口	téng
誓	uifk	扌 口	扌 斤 亠 一 一 口	shì
謇	jmbk*	宀 口	宀 一 一 丨 丨 一 八 亠 一 一 口	jiǎn
警	jkck	艹 口	艹 勹 口 攵 亠 一 一 口	jǐng
譬	piuk	尸 口	尸 口 立 十 亠 一 一 口	pì
计	jiyu-	讠 十	讠 十	jì
订	dkyd-	讠 丁	讠 丁	dìng
讣	fuyb-	讠 卜	讠 卜	fù
认	rfyr-	讠 人	讠 人	rèn
讥	jiyj	讠 几	讠 几	jī
讦	jpyg	讠 干	讠 干	jié
讧	hsyg	讠 工	讠 工	hòng
讨	tcyc-	讠 寸	讠 寸	tǎo
让	rhyu-	讠 上	讠 上	ràng
讪	ujye	讠 山	讠 山	shàn
讫	qiyq	讠 乞	讠 乞	qì
训	xyyi	讠 川	讠 川	xùn
议	yiyy-	讠 义	讠 义	yì
讯	xyyu	讠 十	讠 乛 十	xùn
记	jiyj-	讠 己	讠 己	jì
讱	rfyr*	讠 刃	讠 刃	rèn
讲	jlyj-	讠 井	讠 井	jiǎng
讳	hvyw	讠 韦	讠 韦	huì
讴	ouyx	讠 乂	讠 匚 乂	ōu
讵	juyj	讠 巨	讠 巨	jù
讶	yayy-	讠 牙	讠 牙	yà
讷	neyn	讠 内	讠 内	nè
许	xuyw	讠 午	讠 午	xǔ hǔ
讹	eeyb	讠 匕	讠 亻 匕	é
论	lyyb	讠 匕	讠 人 匕	lùn lún
讻	xsyk-	讠 凵	讠 乂 凵	xiōng
讼	ssys-	讠 厶	讠 八 厶	sòng
讽	fgyx	讠 乂	讠 几 乂	fěng
设	ueyy	讠 又	讠 几 又	shè
访	fhyf-	讠 方	讠 方	fǎng
诀	jtyg	讠 夬guài	讠 夬	jué
证	vgyv	讠 正	讠 正	zhèng
诂	guyk-	讠 口	讠 十 口	gǔ
诃	heyk-	讠 口	讠 丁 口	hē
评	pkyp	讠 平	讠 平	píng
诅	zuyq	讠 且	讠 且	zǔ
识	uiyb viyb-	讠 八	讠 口 八	shí zhì
诇	xsyk*	讠 口	讠 冂 口	xiòng
诈	vayv	讠 乍	讠 乍	zhà
诉	suyi	讠 斥	讠 斥	sù
诊	vfyp	讠 丿	讠 人 丿 丿 丿	zhěn
诋	diyd	讠 氐	讠 氐	dǐ
诌	vzye-	讠 彐	讠 ⺈ 彐	zhōu
词	ciyk-	讠 口	讠 乛 一 口	cí
诎	quyi-	讠 出	讠 出	qū
诏	vcyk-	讠 口	讠 刀 口	zhào
诐	biyy-	讠 又	讠 乛 丿 丨 又	bì
译	yiyl	讠 丨	讠 又 一 一 丨	yì
诒	yiyk	讠 口	讠 厶 口	yí
诓	klyw	讠 王	讠 匚 王	kuāng
诔	lwyl	讠 耒	讠 耒	lěi
试	uiyg	讠 工	讠 弋 工	shì
诖	gxyt	讠 土	讠 土 土	guà
诗	uiyc	讠 寸	讠 土 寸	shī
诘	jiyk jpyk-	讠 口	讠 士 口	jié jí
诙	hvyh*	讠 火	讠 𠂇 火	huì
诚	igyi-	讠 成	讠 成	chéng
诛	vuyv	讠 朱	讠 朱	zhū
诜	ufye*	讠 儿	讠 ⺧ 儿	shēn
话	hxyk	讠 口	讠 千 口	huà
诞	djyz-	讠 廴	讠 丿 丨 一 乛 廴	dàn
诟	gzyk	讠 口	讠 丿 丿 一 口	gòu
诠	qryw	讠 王	讠 人 王	quán
诡	gvyv-	讠 乛	讠 ⺈ 厂 乛 乛	guǐ
询	xyyo	讠 日	讠 勹 日	xún
诣	yiyo	讠 日	讠 匕 日	yì
诤	vgyl	讠 丨	讠 ⺈ 乛 一 一 丨	zhèng
该	gdyr	讠 人	讠 亠 乛 丿 人	gāi
详	xlyy-	讠 羊	讠 羊	xiáng yáng
诧	iayq	讠 七	讠 宀 丿 七	chà
诨	hyyi	讠 车	讠 冖 车	hùn
诩	xuyx	讠 习	讠 习 习	xǔ
诫	jpyc-	讠 廾	讠 戈 廾	jiè
诬	wuyr-	讠 人	讠 工 人 人	wū
语	yuyk-	讠 口	讠 五 口	yǔ yù
诮	qnyo	讠 月	讠 ⺌ 月	qiào
误	wuyt-	讠 天	讠 口 天	wù
诰	gcyk	讠 口	讠 ⺧ 口	gào
诱	yzyn	讠 乃	讠 禾 乃	yòu
诲	hvym	讠 母	讠 丿 一 母	huì
诳	klyw-	讠 王	讠 犭 王	kuáng
说	uoye uvye ytye-	讠 儿	讠 丷 口 儿	shuō shuì yuè
诵	ssyy	讠 用	讠 龴 用	sòng
诶	eiyu+	讠 矢	讠 厶 矢	ēi éi ěi èi xī
请	qkyo	讠 月	讠 龶 月	qǐng
诸	vuyo	讠 日	讠 耂 日	zhū
诹	zzyy-	讠 又	讠 耳 又	zōu
诺	noyk	讠 口	讠 艹 𠂇 口	nuò
读	dzyd duyd-	讠 大	讠 十 乛 丶 丶 大	dú dòu
诼	voyn	讠 ㄟ	讠 一 丿 乛 丿 丿 丶 丿 ㄟ	zhuó
诽	fwyf-	讠 非	讠 非	fěi
课	keyg	讠 果	讠 果	kè
诿	wwyn	讠 女	讠 禾 女	wěi
谀	yuyy	讠 臾	讠 臾	yú
谁	uwyf uvyf-	讠 龶	讠 亻 亠 龶	shuí shéi
谂	ufyx-	讠 心	讠 人 丶 乛 心	shěn
调	dnyk tnyk	讠 口	讠 冂 土 口	diào tiáo zhōu
谄	ijyj-	讠 臼	讠 ⺈ 臼	chǎn
谅	llyx-	讠 小	讠 亠 口 小	liàng
谆	vyyz-	讠 子	讠 亠 口 子	zhūn
谇	svyu	讠 十	讠 亠 人 人 十	suì
谈	tjyh-	讠 火	讠 火 火	tán
谊	yiyq	讠 且	讠 宀 且	yì
谋	mzym	讠 木	讠 甘 木	móu
谌	ifyv ufyv	讠 乛	讠 其上 八 乛	chén
谍	dpym	讠 木	讠 世 木	dié
谎	hlyv-	讠 乛	讠 艹 亡 丿 丨 乛	huǎng
谏	jmyj-	讠 柬	讠 柬	jiàn
谐	xpyb-	讠 白	讠 比左 匕 白	xié
谑	xtya-	讠 一	讠 虍 一 乛 一	xuè
谒	yeyv	讠 乛	讠 日 勹 人 乛	yè
谓	wwyo	讠 月	讠 田 月	wèi
谔	eeyk	讠 亏	讠 口 口 亏	è
谕	yuyd	讠 刂	讠 人 一 月 刂	yù
谖	xryy*	讠 又	讠 丿 ⺍ 一 𠂇 又	xuān
谗	ijyd	讠 丶	讠 ⺈ 丨 乛 一 丿 乛 丶 丶	chán
谙	anyo	讠 日	讠 立 日	ān
谚	yjyp	讠 丿	讠 产 丿 丿 丿	yàn
谛	diyj-	讠 巾	讠 亠 丷 冖 巾	dì
谜	miyz-	讠 辶	讠 米 辶	mí
谝	pmyc-	讠 艹	讠 户 冂 艹	piǎn
谞	xuyo	讠 月	讠 乛 丨 一 人 月	xū
谟	moyd	讠 大	讠 艹 日 大	mó
谠	dhye-	讠 儿	讠 ⺌ 冖 口 儿	dǎng
谡	suyw	讠 夂	讠 田 八 夂	sù
谢	xpyc-	讠 寸	讠 身 寸	xiè
谣	ycyf	讠 缶	讠 丿 ⺍ 缶	yáo
谤	bhyf	讠 方	讠 亠 丷 冖 方	bàng
谥	uiym	讠 皿	讠 丷 一 八 皿	shì
谦	qmyn	讠 ㄟ	讠 丷 一 乛 一 一 丨 丨 丿 ㄟ	qiān
谧	miym	讠 皿	讠 必 皿	mì
谨	jbya-	讠 一	讠 廿 丨 乛 一 一 一 丨 一	jǐn
谩	mjyy	讠 又	讠 日 罒 又	mán
谪	veyk	讠 口	讠 亠 丷 冂 十 口	zhé
谫	jmyd	讠 刀	讠 丷 一 月 刂 刀	jiǎn
谬	mqyp	讠 丿	讠 习 习 人 丿 丿 丿	miù
谭	tjyu-	讠 十	讠 西 日 十	tán
谮	zfyo	讠 日	讠 一 乛 丿 乛 一 乛 丿 乛 日	zèn
谯	qnyh	讠 灬	讠 亻 亠 龶 灬	qiáo
谰	ljyj-	讠 柬	讠 门 柬	lán
谱	puyo	讠 日	讠 丷 亚 日	pǔ
谲	jtyk	讠 口	讠 龴 乛 丨 丿 冂 八 口	jué
谳	yjyq*	讠 犬	讠 十 冂 丷 干 犬	yàn
谴	qmyz	讠 辶	讠 中 一 㠯 辶	qiǎn
谵	vjyk-	讠 口	讠 ⺈ 厂 八 亠 一 一 口	zhān
谶	ifyj-	讠 韭	讠 人 人 戈 韭	chèn
谷	gubk-	八 口	八 人 口	gǔ yù
谼	hsbb	八 八	八 人 口 艹 一 八	hóng
谿	xipk*	丿 口	丿 ⺍ 幺 大 八 人 口	xī
豁	hobk-	宀 口	宀 丰 口 八 人 口	huō huó huò
豆	dzaa	一 一	一 口 丷 一	dòu
豇	jlag	一 工	一 口 丷 一 工	jiāng
豉	iiay	一 又	一 口 丷 一 十 又	chǐ
豌	wjav	一 乛	一 口 丷 一 宀 夕 乛 乛	wān
豕	uian	一 ㄟ	一 丿 乛 丿 丿 丿 ㄟ	shǐ
豖	iuan+	一 乀	一 丿 乛 丿 丿 丶 丿 乀	chù
豚	tyou	月 豕	月 豕	tún
象	xldn	⺈ ㄟ	⺈ 丨 乛 一 丿 乛 丿 丿 丿 ㄟ	xiàng
豢	hrju-	龹 豕	龹 豕	huàn
豨	xiuj*	豕 巾	豕 乂 𠂇 巾	xī
豪	hcwu-	亠 豕	亠 口 冖 豕	háo
豫	yusn	龴 ㄟ	龴 乛 丨 ⺈ 丨 乛 一 丿 乛 丿 丿 丿 ㄟ	yù
豮	ffur	豕 人	豕 十 艹 冂 人	fén
豳	bbeu	山 豕	山 豕 豕	bīn
豸	vipp	丿 丿	丿 丶 丶 丿 乛 丿 丿	zhì
豹	bcvu-	豸 勺	豸 勺	bào
豺	idvc	豸 才	豸 才	chái
貂	dnvk	豸 口	豸 刀 口	diāo
貅	xqvm	豸 木	豸 亻 木	xiū
貆	hrva	豸 一	豸 一 日 一	huán huān
貉	hcvk- hevk movk	豸 口	豸 夂 口	hé háo mò
貊	movb	豸 百	豸 百	mò
貌	mcve-	豸 儿	豸 白 儿	mào
貔	pivb	豸 匕	豸 丿 囗 乂 比左 匕	pí
貘	movd	豸 大	豸 艹 日 大	mò
贝	bwkr	冂 人	冂 人	bèi
贞	vflr-	丨 人	丨 一 冂 人	zhēn
负	fudr	⺈ 人	⺈ 冂 人	fù
贠	yysr+	厶 人	厶 冂 人	yùn
贡	gsgr-	工 人	工 冂 人	gòng
财	cdkc	冂 才	冂 人 才	cái
责	zefr	龶 人	龶 冂 人	zé
贤	xmlr	丨 人	丨 丨 又 冂 人	xián
败	bdkw	冂 攵	冂 人 攵	bài
账	vhki	冂 长	冂 人 长	zhàng
货	horr	亻 人	亻 匕 冂 人	huò
质	vipr	丿 人	丿 丿 十 冂 人	zhì
贩	fjky-	冂 又	冂 人 丿 丿 又	fàn
贪	tjrr-	人 人	人 丶 乛 冂 人	tān
贫	pbbr	八 人	八 刀 冂 人	pín
贬	bmkf	冂 乏	冂 人 乏	biǎn
购	gzks	冂 厶	冂 人 勹 厶	gòu
贮	vuka	冂 一	冂 人 宀 一	zhù
贯	grgr-	毌guàn 人	毌 冂 人	guàn
贰	eryr-	弋 人	弋 二 冂 人	èr
贱	jmkj	冂 戋	冂 人 戋	jiàn
贲	bfur biur	十 人	十 艹 冂 人	bì
贳	uiur	世 人	世 冂 人	shì
贴	tpkk-	冂 口	冂 人 丨 一 口	tiē
贵	gvvr	中 人	中 一 冂 人	guì
贶	klke*	冂 儿	冂 人 口 儿	kuàng
贷	ddrr	亻 人	亻 弋 冂 人	dài
贸	mcpr	丿 人	丿 乛 丶 刀 冂 人	mào
费	fwfr	弗 人	弗 冂 人	fèi
贺	helr	力 人	力 口 冂 人	hè
贻	yikk-	冂 口	冂 人 厶 口	yí
贼	zwku-	冂 𠂇	冂 人 戈 𠂇	zéi
贽	vifr	扌 人	扌 丸 冂 人	zhì
贾	jxxr guxr-	西 人	西 冂 人	jiǎ
贿	hvko	冂 月	冂 人 𠂇 月	huì
赀	zivr*	止 人	止 匕 冂 人	zī
赁	lbrr	亻 人	亻 壬 冂 人	lìn
赂	lukk-	冂 口	冂 人 夂 口	lù
赃	zhkt	冂 土	冂 人 广 土	zāng
资	zidr-	冫 人	冫 ⺈ 人 冂 人	zī
赅	gdkr	冂 人	冂 人 亠 乛 丿 人	gāi
赆	jbkd*	冂 丶	冂 人 尺 丶 丶	jìn
赇	qqkq	冂 求	冂 人 求	qiú
赈	vfkn	冂 ㄟ	冂 人 厂 二 乛 丿 ㄟ	zhèn
赉	ldlr	来 人	来 冂 人	lài
赊	uekx	冂 小	冂 人 人 二 小	shē
赋	fukv-	冂 止	冂 人 一 弋 止	fù
赌	duko	冂 日	冂 人 耂 日	dǔ
赍	jiur	十 人	十 人 人 冖 冂 人	jī
赎	uukd	冂 大	冂 人 十 乛 丶 丶 大	shú
